,id_str,created_at,text,entities.hashtags,lang,user.screen_name,user.id_str,user.followers_count,user.friends_count,retweeted_status.id_str,retweeted_status.created_at,retweeted_status.text,retweeted_status.entities.hashtags,retweeted_status.lang,retweeted_status.user.screen_name,retweeted_status.user.id_str,retweeted_status.user.followers_count,retweeted_status.user.friends_count
65,911049923897982976,Fri Sep 22 02:10:03 +0000 2017,"Click HERE▶️https://t.co/AdkH0tw3GO
#EU #News #EuropeUnion
➡️Trump orders new sanctions against North Korea, Kim ca… https://t.co/CCO6VRrXVj","['EU', 'News', 'EuropeUnion']",en,EuropeUnion,194119186,9489,586,,,,NO HASHTAGS,,,,,
66,911049928759300097,Fri Sep 22 02:10:04 +0000 2017,Top 15 Best Beaches in Greece: https://t.co/YqtZ2HGQUN via @GoatsOnTheRoad #Greece #Europe #TravelTips,"['Greece', 'Europe', 'TravelTips']",en,SeeJenTravel,271889137,2052,2152,,,,NO HASHTAGS,,,,,
67,911049930038538240,Fri Sep 22 02:10:04 +0000 2017,"RT @offbeatenpaths: @didikins4life @ekcj1234 This is an excellent example for #Conservatives who cry ""free market""...yeah, free to rais… ",['Conservatives'],en,didikins4life,22831232,16267,15009,911028553621352448,Fri Sep 22 00:45:07 +0000 2017,"@didikins4life @ekcj1234 This is an excellent example for #Conservatives who cry ""free market""...yeah, free to rais… https://t.co/kYDX1LKY9g",['Conservatives'],en,offbeatenpaths,192316342,665.0,1102.0
68,911049954914967552,Fri Sep 22 02:10:10 +0000 2017,Les bénéfices sont de 5 à 20% par jour à 100-500% par mois. Vérifiez les résultats sur les comptes REAL pour vous assurer qu'il est vrai #EU,['EU'],fr,mavise_patelFX,791826556859494400,106,303,,,,NO HASHTAGS,,,,,
69,911049957557374976,Fri Sep 22 02:10:11 +0000 2017,@bbc5live @ChrisMasonBBC @StephenNolan Is the #EU value for money ? This should be the question.,['EU'],en,didierdelmer,7344572,18711,11901,,,,NO HASHTAGS,,,,,
70,911049969502535680,Fri Sep 22 02:10:13 +0000 2017,#Theresa May #Plans to #Break #Brexit #Deadlock https://t.co/LtjuURvyt3,"['Theresa', 'Plans', 'Break', 'Brexit', 'Deadlock']",en,KkimooK,2167776855,455,2,,,,NO HASHTAGS,,,,,
71,911049996740460544,Fri Sep 22 02:10:20 +0000 2017,"RT @bbc5live: Is this value for money? Have your #Brexit say with @ChrisMasonBBC and @StephenNolan on #QTET 🇪🇺🇬🇧
📞08085909693
📱85… ","['Brexit', 'QTET']",en,didierdelmer,7344572,18711,11901,910968155178196992,Thu Sep 21 20:45:07 +0000 2017,"Is this value for money? Have your #Brexit say with @ChrisMasonBBC and @StephenNolan on #QTET 🇪🇺🇬🇧
📞08085909693
📱85… https://t.co/G4UmgHGV2p","['Brexit', 'QTET']",en,bbc5live,7589572,617266.0,18690.0
72,911050004944576513,Fri Sep 22 02:10:22 +0000 2017,#Conservatives #MAGA #Trump https://t.co/wurlwifFVV,"['Conservatives', 'MAGA', 'Trump']",und,DAWNMARIE930,31443941,1004,2846,,,,NO HASHTAGS,,,,,
73,911050010711740416,Fri Sep 22 02:10:23 +0000 2017,"RT @top1percentile: Deutsche Bank, supposedly going to leave due to Brexit, just signed a lease for 25 yrs for a major Eu HQ in EC2. https:…",NO HASHTAGS,en,t5monkey,435176139,441,450,910413162859651073,Wed Sep 20 07:59:47 +0000 2017,"Deutsche Bank, supposedly going to leave due to Brexit, just signed a lease for 25 yrs for a major Eu HQ in EC2. https://t.co/p6dNEDez6n",NO HASHTAGS,en,top1percentile,239996081,2067.0,863.0
74,911050016097210368,Fri Sep 22 02:10:24 +0000 2017,RT @bbcquestiontime: The #bbcqt debate continues on Question Time Extra Time on @bbc5live https://t.co/qiRrHMMwcL,['bbcqt'],en,didierdelmer,7344572,18711,11901,910998819491467267,Thu Sep 21 22:46:58 +0000 2017,The #bbcqt debate continues on Question Time Extra Time on @bbc5live https://t.co/qiRrHMMwcL,['bbcqt'],en,bbcquestiontime,20699709,438923.0,476.0
75,911050031104479232,Fri Sep 22 02:10:28 +0000 2017,"RT @boffchops: Theresa May will announce today some exciting #Brexit trade deals with Krakozhia, Rhodesia, Wadiya, Mordor and Narnia. #Brex…",['Brexit'],en,MoaningKraut,749955662826831872,460,288,911045790302396417,Fri Sep 22 01:53:37 +0000 2017,"Theresa May will announce today some exciting #Brexit trade deals with Krakozhia, Rhodesia, Wadiya, Mordor and Narnia. #BrexitShambles","['Brexit', 'BrexitShambles']",en,boffchops,276014492,6158.0,6551.0
76,911050033222623234,Fri Sep 22 02:10:29 +0000 2017,"RT @nickreeves9876: Tory, DUP &amp; UKIP MEPs voted against EU plans to clamp down on tax-avoidance https://t.co/P5sODCO4Qj
#StopBrexit #Brexit…","['StopBrexit', 'Brexit']",en,blueboy8828,140155281,355,320,910983511322058753,Thu Sep 21 21:46:09 +0000 2017,"Tory, DUP &amp; UKIP MEPs voted against EU plans to clamp down on tax-avoidance https://t.co/P5sODCO4Qj
#StopBrexit #Brexit #Remain","['StopBrexit', 'Brexit', 'Remain']",en,nickreeves9876,746371177174679552,14359.0,5273.0
77,911050061169045504,Fri Sep 22 02:10:35 +0000 2017,RT @PortTechnology: European Ports Make $893 Billion Fund Plea #EU #Ports #TEN-T https://t.co/DchMy0p8U7,"['EU', 'Ports', 'TEN']",en,DContrarian,216367306,322,888,911026510202580994,Fri Sep 22 00:37:00 +0000 2017,European Ports Make $893 Billion Fund Plea #EU #Ports #TEN-T https://t.co/DchMy0p8U7,"['EU', 'Ports', 'TEN']",en,PortTechnology,116733437,16250.0,2286.0
78,911050073869619200,Fri Sep 22 02:10:38 +0000 2017,"RT @bobberlet: Theresa May set to confirm soft-brexit transitional deal tomorrow. 

This will go down like a barmitzvah sponsored… ",NO HASHTAGS,en,RoodGridance,50425887,2285,66,910899428478812160,Thu Sep 21 16:12:02 +0000 2017,"Theresa May set to confirm soft-brexit transitional deal tomorrow. 

This will go down like a barmitzvah sponsored… https://t.co/Xlmb3COzV0",NO HASHTAGS,en,bobberlet,734703626099232768,10906.0,10846.0
79,911050079804559361,Fri Sep 22 02:10:40 +0000 2017,I'm leaning 100% towards #leave. Take the FT #EUref quiz to see where you stand: https://t.co/L5fWouq5Ho via @FT,"['leave', 'EUref']",en,MarkInNorthWest,3192197441,764,1035,,,,NO HASHTAGS,,,,,
80,911050104701829120,Fri Sep 22 02:10:46 +0000 2017,One and a Half Million Strong! #RT https://t.co/5fCJ7GxsEv #STOPIslam #TCOT #MakeDCListen #TeaParty #Conservatives @PoliticalIslam,"['RT', 'STOPIslam', 'TCOT', 'MakeDCListen', 'TeaParty', 'Conservatives']",en,911USA1,2513036311,4086,2635,,,,NO HASHTAGS,,,,,
81,911050113396756480,Fri Sep 22 02:10:48 +0000 2017,"Click HERE▶️https://t.co/Xz4a8imtRa
#EU #News #EuropeUnion
➡️Apple 4K TV: The Reviews Are In and They're (Mostly) G… https://t.co/XmBfbNBljQ","['EU', 'News', 'EuropeUnion']",en,EuropeUnion,194119186,9489,586,,,,NO HASHTAGS,,,,,
82,911050120984236037,Fri Sep 22 02:10:49 +0000 2017,#Ask108 questions https://t.co/8EW9lZu6uH #Divination #KlaudioZic #Trading #Astrology #Brexit #Forex #SharkTank #… https://t.co/gZnnrnEyUa,"['Ask108', 'Divination', 'KlaudioZic', 'Trading', 'Astrology', 'Brexit', 'Forex', 'SharkTank']",en,2016shift,2908441097,1473,2515,,,,NO HASHTAGS,,,,,
83,911050148528087046,Fri Sep 22 02:10:56 +0000 2017,@JustinTrudeau @geoffregan @HedyFry @DalChancellor @LeonaAlleslev @Puglaas @antonioguterres @UN @liberal_party… https://t.co/3LrQP73IRz,NO HASHTAGS,en,GordBolton,2265885618,564,105,,,,NO HASHTAGS,,,,,
84,911050153317896193,Fri Sep 22 02:10:57 +0000 2017,RT @V_Andriukaitis: #WorldAlzheimersDay:  6.4 mln Europeans are affected by #Alzheimers. Strong support for early diagnosis and researc… ,"['WorldAlzheimersDay', 'Alzheimers']",en,mjelev,260181144,379,681,910866701557882880,Thu Sep 21 14:01:59 +0000 2017,#WorldAlzheimersDay:  6.4 mln Europeans are affected by #Alzheimers. Strong support for early diagnosis and researc… https://t.co/QdX1bQ6xYw,"['WorldAlzheimersDay', 'Alzheimers']",en,V_Andriukaitis,575269517,18951.0,643.0
85,911050178504863744,Fri Sep 22 02:11:03 +0000 2017,#whenatornadomeetsavolcano #georgia #hawaii #brexit https://t.co/jF2DO8uh4Q,"['whenatornadomeetsavolcano', 'georgia', 'hawaii', 'brexit']",und,celebugay,105359257,661,577,,,,NO HASHTAGS,,,,,
86,911050179129856000,Fri Sep 22 02:11:03 +0000 2017,The word is Trump asked her to reveal what she was going to say and she said no. https://t.co/O6OBD7XZ0e,NO HASHTAGS,en,JoeMcMonigle,1169961914,2388,1183,,,,NO HASHTAGS,,,,,
87,911050196636786689,Fri Sep 22 02:11:08 +0000 2017,"#EU tells #Britain to 'settle the accounts' and speed up #Brexit progress

https://t.co/gle7811ulF","['EU', 'Britain', 'Brexit']",en,CAPEuropeFR,747790914375004160,1488,906,,,,NO HASHTAGS,,,,,
88,911050206090862592,Fri Sep 22 02:11:10 +0000 2017,#Conservatives #ACA #ACARepeal #SaveACA #NoRepeal #GOP https://t.co/im1G64NJhS,"['Conservatives', 'ACA', 'ACARepeal', 'SaveACA', 'NoRepeal', 'GOP']",und,DAWNMARIE930,31443941,1004,2846,,,,NO HASHTAGS,,,,,
89,911050268925730816,Fri Sep 22 02:11:25 +0000 2017,RT @keira_churchill: Brexiteers are not necessarily fleeing from May;  They are distancing themselves from the reality of #Brexit.  She'… ,['Brexit'],en,graeme_berry1,421316319,1547,4392,911048717414883328,Fri Sep 22 02:05:15 +0000 2017,Brexiteers are not necessarily fleeing from May;  They are distancing themselves from the reality of #Brexit.  She'… https://t.co/sZcMOfY0sF,['Brexit'],en,keira_churchill,730602471979159552,1552.0,1202.0
90,911050269877788672,Fri Sep 22 02:11:25 +0000 2017,"Because Europe was much safer between 1914 and 1945

#Brexit #BrexitShambles #Brexidiots https://t.co/dCXiLhakA9","['Brexit', 'BrexitShambles', 'Brexidiots']",en,boffchops,276014492,6158,6551,,,,NO HASHTAGS,,,,,
91,911050271920402432,Fri Sep 22 02:11:25 +0000 2017,"sobre #BREXIT: ""num mundo totalmente conectado, o único estado completamente soberano é a Coreia do Norte...""… https://t.co/61NEgz1YpG",['BREXIT'],pt,srlm,347133,162490,310,,,,NO HASHTAGS,,,,,
92,911050285929451520,Fri Sep 22 02:11:29 +0000 2017,RT @nickreeves9876: The EU tax avoidance measures will apply to all Single Market members starting in 2019. No wonder the Tories want a… ,NO HASHTAGS,en,blueboy8828,140155281,355,320,910985758554624001,Thu Sep 21 21:55:04 +0000 2017,The EU tax avoidance measures will apply to all Single Market members starting in 2019. No wonder the Tories want a… https://t.co/48pRNZOLZc,NO HASHTAGS,en,nickreeves9876,746371177174679552,14359.0,5273.0
93,911050300051607553,Fri Sep 22 02:11:32 +0000 2017,"RT @LogicalCampaign: FLASHBACK!!!

Question Time audience member of the year!!

#BBCQT #BrexitForensics #Brexit https://t.co/p6cgQURgwC","['BBCQT', 'BrexitForensics', 'Brexit']",en,interimspace,1506057644,583,360,910983476110864384,Thu Sep 21 21:46:00 +0000 2017,"FLASHBACK!!!

Question Time audience member of the year!!

#BBCQT #BrexitForensics #Brexit https://t.co/p6cgQURgwC","['BBCQT', 'BrexitForensics', 'Brexit']",en,LogicalCampaign,345131103,114129.0,107807.0
94,911050304522801152,Fri Sep 22 02:11:33 +0000 2017,"Se ríen del ferry de Piolín donde están los policías. No se por qué, si son tan de ficticios y cómicos como Puigdem… https://t.co/G2h0dhpM9H",NO HASHTAGS,es,Salba,14511945,370,495,,,,NO HASHTAGS,,,,,
95,911050316434558978,Fri Sep 22 02:11:36 +0000 2017,RT @simongerman600: Will I ever get sick of sharing exaggerated relief maps? Probably not. Here is #Europe. Source:… ,['Europe'],en,Denis_Sestier,2307171006,907,598,911046142573629440,Fri Sep 22 01:55:01 +0000 2017,Will I ever get sick of sharing exaggerated relief maps? Probably not. Here is #Europe. Source:… https://t.co/Z4KBhtjRex,['Europe'],en,simongerman600,359188534,34999.0,34219.0
96,911050416586203136,Fri Sep 22 02:12:00 +0000 2017,"RT @STcom: News analysis: Time running out for #TheresaMay to resolve #Brexit impasse 
https://t.co/Q5TaSc0R6U https://t.co/Yd1DSEqXhl","['TheresaMay', 'Brexit']",en,GeoPolToday,785539732356890624,726,300,911032744754294784,Fri Sep 22 01:01:47 +0000 2017,"News analysis: Time running out for #TheresaMay to resolve #Brexit impasse 
https://t.co/Q5TaSc0R6U https://t.co/Yd1DSEqXhl","['TheresaMay', 'Brexit']",en,STcom,37874853,947082.0,126.0
97,911050417274015744,Fri Sep 22 02:12:00 +0000 2017,"I saw #Trump attraction first, but  never thought he'd win. https://t.co/1rBLzYX3cv… #tcot #Trumpexplained #conservatives #TrumpTrain","['Trump', 'tcot', 'Trumpexplained', 'conservatives', 'TrumpTrain']",en,CommitConserv,784421734342549504,189,493,,,,NO HASHTAGS,,,,,
98,911050418905649153,Fri Sep 22 02:12:01 +0000 2017,"I saw #Trump attraction first, but  never thought he'd win. https://t.co/It3tgjgOqz… #tcot #Trumpexplained #conservatives #TrumpTrain","['Trump', 'tcot', 'Trumpexplained', 'conservatives', 'TrumpTrain']",en,RichKelsey,98993077,1991,1829,,,,NO HASHTAGS,,,,,
99,911050448706076672,Fri Sep 22 02:12:08 +0000 2017,What does it serve us to deny the #data? #WithRefugees #RefugeesWelcome https://t.co/39XTuTHFfE,"['data', 'WithRefugees', 'RefugeesWelcome']",en,wrcommission,16930378,18084,2879,,,,NO HASHTAGS,,,,,
100,911050517098274816,Fri Sep 22 02:12:24 +0000 2017,"""With a liar like #BorisJohnson as foreign secretary how can #Europe trust #Britain?""

https://t.co/WyHWTXfzvF","['BorisJohnson', 'Europe', 'Britain']",en,CAPEuropeFR,747790914375004160,1488,906,,,,NO HASHTAGS,,,,,
101,911050600934240256,Fri Sep 22 02:12:44 +0000 2017,RT @CanadaTrade: The @TourCNTower is #lit up in #EUcolours to celebrate tomorrow’s launch of Canada-#EU trade agreement #CETA! https://t.co…,"['lit', 'EUcolours', 'EU', 'CETA']",en,D_Hunnisett,284709529,757,635,910677959815688192,Thu Sep 21 01:31:59 +0000 2017,The @TourCNTower is #lit up in #EUcolours to celebrate tomorrow’s launch of Canada-#EU trade agreement #CETA! https://t.co/ZxW74Cggu9,"['lit', 'EUcolours', 'EU', 'CETA']",en,CanadaTrade,153806065,30663.0,84.0
102,911050602209333250,Fri Sep 22 02:12:44 +0000 2017,"RT @nickreeves9876: Tory, DUP &amp; UKIP MEPs voted against EU plans to clamp down on tax-avoidance https://t.co/P5sODCO4Qj
#StopBrexit #Brexit…","['StopBrexit', 'Brexit']",en,cuibono2016,821052375360217088,380,822,910983511322058753,Thu Sep 21 21:46:09 +0000 2017,"Tory, DUP &amp; UKIP MEPs voted against EU plans to clamp down on tax-avoidance https://t.co/P5sODCO4Qj
#StopBrexit #Brexit #Remain","['StopBrexit', 'Brexit', 'Remain']",en,nickreeves9876,746371177174679552,14359.0,5273.0
103,911050655078453248,Fri Sep 22 02:12:57 +0000 2017,RT @ENThompsonForum: Our upcoming speaker @MkBlyth is a professor at @BrownUniversity and predicted #Brexit and the election of @POTUS. #EN…,['Brexit'],en,sstibal,70883281,292,205,910262392726196224,Tue Sep 19 22:00:40 +0000 2017,Our upcoming speaker @MkBlyth is a professor at @BrownUniversity and predicted #Brexit and the election of @POTUS. #ENThompson,"['Brexit', 'ENThompson']",en,ENThompsonForum,2674844778,455.0,86.0
104,911050657628659712,Fri Sep 22 02:12:57 +0000 2017,RT @StylianidesEU: Humanitarian situ. #Syria remains appalling &amp;our absolute priority! #EU &amp; its humanitarian partners among 1st respo… ,"['Syria', 'EU']",en,EUinSyria,709084295621713922,1071,367,910982644254609408,Thu Sep 21 21:42:42 +0000 2017,Humanitarian situ. #Syria remains appalling &amp;our absolute priority! #EU &amp; its humanitarian partners among 1st respo… https://t.co/grP6rmxPbj,"['Syria', 'EU']",en,StylianidesEU,2413938919,28360.0,997.0
105,911050687512944640,Fri Sep 22 02:13:05 +0000 2017,"Butthurt 💩 
.
.
.
#conservatives #winning #liberal #obama #butthurtfangirls… https://t.co/76EHHTqakP","['conservatives', 'winning', 'liberal', 'obama', 'butthurtfangirls']",en,DjtUnited,3186997388,318,233,,,,NO HASHTAGS,,,,,
106,911050692965449729,Fri Sep 22 02:13:06 +0000 2017,RT @MMarnani: Calling for the immediate release of all innocent prisoners of conscience in Iran #Taheri #Narges #Arash #FreeThemAll #Iran #…,"['Taheri', 'Narges', 'Arash', 'FreeThemAll', 'Iran']",en,farnaz_adli,909994077252239360,8,19,910873128405942274,Thu Sep 21 14:27:31 +0000 2017,Calling for the immediate release of all innocent prisoners of conscience in Iran #Taheri #Narges #Arash #FreeThemAll #Iran #EU #humanrights,"['Taheri', 'Narges', 'Arash', 'FreeThemAll', 'Iran', 'EU', 'humanrights']",en,MMarnani,2925022077,1109.0,669.0
107,911050703329796096,Fri Sep 22 02:13:08 +0000 2017,"Hi?! 
.
.
.
.
.
.
.
.
.

#eu #garota #fofa #sqñ #sorrir #feliz #amor #carioca #riodejaneiro… https://t.co/4ZycYLTtQw","['eu', 'garota', 'fofa', 'sqñ', 'sorrir', 'feliz', 'amor', 'carioca', 'riodejaneiro']",und,layslima00,1876953150,375,286,,,,NO HASHTAGS,,,,,
108,911050722577326082,Fri Sep 22 02:13:13 +0000 2017,@MickWoof @GOP You're right. The dumbass #Conservatives refuse to look at facts and choose to lie to their base bec… https://t.co/JWkhOfLrPH,['Conservatives'],en,aporter925,716118226778742784,187,243,,,,NO HASHTAGS,,,,,
109,911050728713736193,Fri Sep 22 02:13:14 +0000 2017,"""Be creative .... because we don't have a clue how to solve the shambles we've got ourselves in"". #Brexit https://t.co/4BfmcPFmPY",['Brexit'],en,TimDouglasHR,36730935,4446,4960,,,,NO HASHTAGS,,,,,
110,911050735978254337,Fri Sep 22 02:13:16 +0000 2017,@WendySiegelman Just happen to have @the_opf #brexit #defcon slide on my screen here. Openness &amp; Conscientiousness… https://t.co/MhLta5o0r0,"['brexit', 'defcon']",en,profcarroll,15384720,10701,3425,,,,NO HASHTAGS,,,,,
111,911050749022474241,Fri Sep 22 02:13:19 +0000 2017,"RT @SvntySvnPunk: #NoEuDeal 🚫
#TheresaMay if you betray the #Brexit vote &amp; offer £20bn of taxpayers money to leave #EU tomorrow..step… ","['NoEuDeal', 'TheresaMay', 'Brexit', 'EU']",en,dieb1948,793194936267145216,2786,169,910892368517320705,Thu Sep 21 15:43:58 +0000 2017,"#NoEuDeal 🚫
#TheresaMay if you betray the #Brexit vote &amp; offer £20bn of taxpayers money to leave #EU tomorrow..step… https://t.co/fg0xwaBIIY","['NoEuDeal', 'TheresaMay', 'Brexit', 'EU']",en,SvntySvnPunk,3832449497,3207.0,3168.0
112,911050779947040768,Fri Sep 22 02:13:27 +0000 2017,#DonaldTrump #Trump #Maga #Republicans #GOP #Conservatives https://t.co/bW8cEfHLlk,"['DonaldTrump', 'Trump', 'Maga', 'Republicans', 'GOP', 'Conservatives']",und,LeeBorowska,4114171338,367,109,,,,NO HASHTAGS,,,,,
113,911050800297848832,Fri Sep 22 02:13:31 +0000 2017,@BreitbartNews Dear Lord...the caliphate can’t happen soon enough so in your face #EU! Read comments in article..th… https://t.co/ije23UAhHa,['EU'],en,Longtails53,119782056,2135,2097,,,,NO HASHTAGS,,,,,
114,911050806333464576,Fri Sep 22 02:13:33 +0000 2017,RT @simongerman600: Will I ever get sick of sharing exaggerated relief maps? Probably not. Here is #Europe. Source:… ,['Europe'],en,IFThunder,2898443876,2741,2670,911046142573629440,Fri Sep 22 01:55:01 +0000 2017,Will I ever get sick of sharing exaggerated relief maps? Probably not. Here is #Europe. Source:… https://t.co/Z4KBhtjRex,['Europe'],en,simongerman600,359188534,34999.0,34219.0
115,911050808384516096,Fri Sep 22 02:13:33 +0000 2017,RT @sabellosi: #UNGA2017 #US Secretary of State Tillerson hosts a #EU Partners dinner with 🇪🇺 🇩🇪 🇫🇷 🇬🇧 @FedericaMog @sigmargabriel https://…,"['UNGA2017', 'US', 'EU']",en,EUinSyria,709084295621713922,1071,367,911028706709245952,Fri Sep 22 00:45:44 +0000 2017,#UNGA2017 #US Secretary of State Tillerson hosts a #EU Partners dinner with 🇪🇺 🇩🇪 🇫🇷 🇬🇧 @FedericaMog @sigmargabriel https://t.co/7d6OWDAUUk,"['UNGA2017', 'US', 'EU']",en,sabellosi,54549826,4487.0,653.0
116,911050814298509313,Fri Sep 22 02:13:35 +0000 2017,"RT @GerardAraud: With for France, State Secretary @JBLemoyne https://t.co/2QnmNFC55d",NO HASHTAGS,en,Gemorace,103368235,1567,710,911038123089563649,Fri Sep 22 01:23:09 +0000 2017,"With for France, State Secretary @JBLemoyne https://t.co/2QnmNFC55d",NO HASHTAGS,en,GerardAraud,2434191967,38464.0,1120.0
117,911050819738439686,Fri Sep 22 02:13:36 +0000 2017,RT @EmmaKIWS: @Alasdair91 @gturner1969 Because they know fine well Scotland is watching.. to pick up tips on how it's done lol So… ,NO HASHTAGS,en,LollysMum1,2879985791,3338,4925,910941697042939904,Thu Sep 21 18:59:59 +0000 2017,@Alasdair91 @gturner1969 Because they know fine well Scotland is watching.. to pick up tips on how it's done lol So… https://t.co/B9WV7GQhqF,NO HASHTAGS,en,EmmaKIWS,384781014,99.0,223.0
