,id,text,user.id,user.location,polarity,subjectivity
3149,911539543001755648,RT TheEnquirer Petition Leave the EU immediately  19555 Signatures to secure the Brexit we voted for RETWEET,3360112245,United Kingdom,0.4,0.6
3150,911539545073631232, English Id agree the UK has been badly run but never so much as now Brexit is a coup in which th ,507445672,United Kingdom,-0.1666666666666666,0.2888888888888889
3151,911539549263876096,RT  Thanks to Brexit the UK now has its lowest ever credit rating How do the bold Brexiteers feel about that triumph,455092249,Unknown,0.26666666666666666,0.43333333333333335
3152,911539550576680960,RT  Theresa May told the world she was giving a major Brexit speech The result was underwhelming ,51213279,United States,0.0625,0.5
3153,911539553856614400,RT    It is clear that UK govt has no idea Florencespeech was a turgid address aimed at a Tory ,710093365841432576,United Kingdom,0.10000000000000002,0.3833333333333333
3154,911539555932807169,RT  LAVER CUP  AWESOME    Every set of every match thus far has gone to a tiebreaker LaverCup Tennis Federer Nadal,1024159849,Unknown,0.55,1.0
3155,911539556515827713,RT  FukushimaFallout 2389 Days or 341 Weeks 2 Days Spewing Potus Cancer Scotref epa YourSkywillBSprayed  ,484743079,United Kingdom,0.0,0.0
3156,911539558830923776,RT DlNDU Science Di scientist dey say Europeans built Europe black nigroes built Africa  Science DNA Europe ,900490152312795136,Unknown,-0.16666666666666666,0.43333333333333335
3157,911539559934066688,RT  Theresa May is wrong RT if you agree florencespeech Remain ,1342377547,United Kingdom,-0.5,0.9
3158,911539567387344896,RT  Tourists measured in visitor nights across EU Alpine region very popular Source  ,734443292826447872,European Union,0.78,1.0
3159,911539570637975552,RT  The  reports Number 10 invited European politicians of rank to Mays Florence speech but they all declined ,702624107624579074,United Kingdom,-0.4,0.45
3160,911539572164616192,RT   Mayday mayday shes going down florencespeech Brexit Brexitbetrayal may,903951686259032064,Unknown,-0.15555555555555559,0.2888888888888889
3161,911539573649534977,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889782002752274432,Unknown,0.5,0.6
3162,911539575406911488,RT  Lets start a thread on how the European press is reporting Theresa Mays Florence Brexit speech If not just a newswire,17388399,European Union,0.0,0.0
3163,911539575817777152,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,888693634232500225,Unknown,0.5,0.6
3164,911539581387984896,RT  Theresa May fails to guarantee new deals will make up for lost EU tradeBrexit TradeDeals UKIP,2929574985,Unknown,-0.18181818181818182,0.37727272727272726
3165,911539582662877190,RT  EU ,777731551823929348,Unknown,0.0,0.0
3166,911539588761636864,RT  In your opinion has Theresa May betrayed brexit todayPlease Retweet,3169746599,Unknown,0.0,0.0
3167,911539590850367488,      Die einzige Gewalt bisher in Katalonien wendeten Te ,14115006,European Union,0.0,0.0
3168,911539597074673664,RT  No deal is better than a bad dealWalkAwayMay ,3360112245,United Kingdom,-0.09999999999999992,0.5833333333333333
3169,911539598182043648,RT  SNP Brexit and indyref2  My growing disquiet at SNP direction of travel  a minority viewpoint Im,138028616,Unknown,0.0,0.0
3170,911539598811070465,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,864638311381454848,Unknown,0.5,0.6
3171,911539601516503040,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,821226933308387328,Unknown,0.5,0.6
3172,911539606767718400,RT  Its time Nigel Came back and finished what he started Tweets are great but its not going to get us out the EU ,2846662750,United Kingdom,0.4,0.375
3173,911539612945911814,RT  Wow The things you learn from German papers on the FlorenceSpeech brexit ,2806163983,United Kingdom,0.05,0.5
3174,911539613273116672,pure embarrassment may time for you amp your assemblage of halfwits to jog on FlorenceSpeech Brexit ,19561604,European Union,0.21428571428571427,0.5
3175,911539615839981571,RT  She almost threw away the election Now she wants to throw away Brexit Might as well hand Boris Johnson the keys ,2811438662,Unknown,0.2,0.1
3176,911539615869407233,Temps de revoluci pel poble catal Temps de defensa dels nostres drets i llibertats Temps destar alats Referendum 1OCTReferendum,905497354534608897,European Union,0.0,0.0
3177,911539616720834561,RT  Theresa May told the world she was giving a major Brexit speech The result was underwhelming ,2782782051,Unknown,0.0625,0.5
3178,911539616288710656,RT   ,305051024,Unknown,0.0,0.0
3179,911539619648307200,RT  several boats had chased them 11 kilometres 68 miles  is this humane FaroeIslands OpKillingBay EU ,1720174225,United States,0.0,0.0
3180,911539620197871621,RT  Now now We all know a Scottish currency would be worse under all circumstances than the Great Imperial Pound no m ,796403446958194693,United Kingdom,0.2,0.675
3181,911539619614924802,The distribution of on line interaction with authorities in EU Cyprus at the bottom ,1473027650,European Union,0.0,0.0
3182,911539622768992256,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,888692859842330624,Unknown,0.5,0.6
3183,911539624312496129,RT  The  reports Number 10 invited European politicians of rank to Mays Florence speech but they all declined ,48024636,United Kingdom,-0.4,0.45
3184,911539627806380032, herberth   JC isnt responsible for Brexit   areHe also warned of uk becoming tax haven,3730223297,Unknown,0.325,0.7000000000000001
3185,911539629807071232,RT Buster Photo taken at 240pm yesterday EU Brexit ,455092249,Unknown,0.0,0.0
3186,911539631388274688,When the Irish got their referendum vote wrong the EU made them vote again The EU is AntiDemocracy ,1954504578,Unknown,-0.25,0.45
3187,911539631551893504,RT  Join me  on 24 Sept with    amp  for a Brexit event  ,563184235,United Kingdom,0.0,0.0
3188,911539633699344384,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889754756733845504,Unknown,0.5,0.6
3189,911539636597661697,RT  As air quality declines the risk of stroke heart disease lung  cancer Scotref chronic amp acute respiratory diseases,484743079,United Kingdom,0.6,0.9
3190,911539639172943874,RT  Germany with highest immigrant population in the EU saw real wages up by 149 The UK saw a fall of 104 ,608345480,Unknown,0.2,0.30000000000000004
3191,911539640540286977,Freespeech is trademark of liberty  tcot Conservatives Redskins PTO SCOTUS appellatetwitter,784421734342549504,United States,0.0,0.0
3192,911539640691240960,Freespeech is trademark of liberty  tcot Conservatives Redskins PTO SCOTUS appellatetwitter,98993077,United States,0.0,0.0
3193,911539640229756929,The Seattle Times Britain hopes for Brexit progress EU leaders cautious  LONDON  ,4289485636,Unknown,0.0,0.0
3194,911539642486341632,News Observer Britain hopes for Brexit progress EU leaders cautious  Britain and the EU are preparing to ,4289485636,Unknown,0.0,0.0
3195,911539643098726400,RT  Ah here the recently elected MP for Angus didnt bother to vote in Brexit referendum Her constituents did They v ,38273698,United Kingdom,0.0,0.25
3196,911539649071501312,RT Newz TheresaMay faces Brexit backlash from her own MPs protesting she is delaying full EU departure ,1331245213,Unknown,0.475,0.775
3197,911539650287763456,Old Rynok Square Lviv Ukraine Ukraine lviv photography history easteurope Europe guide urbanplanning ,2348625554,Ukraine,0.1,0.2
3198,911539650837303296,1Oct ,14943086,European Union,0.0,0.0
3199,911539657946656768,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,887922892159070208,Unknown,0.5,0.6
3200,911539660798808064,RT  Germany with highest immigrant population in the EU saw real wages up by 149 The UK saw a fall of 104 ,2463203549,United Kingdom,0.2,0.30000000000000004
3201,911539661113356288,  Really  I think more than that  he can see Brexit will be a disaster  no plan,251241037,United Kingdom,0.35,0.35
3202,911539663717978112,RT Woolfe WalkAwayMayLets get it trendingBrexit EU Florence FlorenceSpeech Democracy Liberty EUReferendum No2EU htt,21474662,Unknown,0.0,0.0
3203,911539665060155397,RT  GE2017 SHAM at 2yrs broke 5yrsTerm on ToryElectionFraud DUPBribesWHY listen elite CharadeNO truth if base ,2949092680,European Union,-0.5,0.65
3204,911539665932570625,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,885027997757186048,Unknown,0.5,0.6
3205,911539667383853057,RT  Perhaps if your Chancellor had done his job properly and prepared for every outcome from the ref it might have been ,4076390944,United Kingdom,0.0,0.1
3206,911539668923150336,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889439037437616128,Unknown,0.5,0.6
3207,911539669560709122,RT  Theresa May is wrong RT if you agree florencespeech Remain ,2207154810,United Kingdom,-0.5,0.9
3208,911539670386905088,    Dont do that to Albania What have the Albanians done to dese ,2233176111,United Kingdom,0.0,0.0
3209,911539670789607424,paid dating sites in europe best places to eat in nyc midtown  CLICK HERE  ,894563997336432641,Unknown,1.0,0.3
3210,911539670655406082,brokentogether ChillingScotRef Heartwarming chance ,1243599278,United Kingdom,0.0,0.0
3211,911539672731590656,RT  Intantoin VenetoZaia confonde Barcellona con Veneziae ricomincia con la storia del referendum  ,1223037354,Unknown,0.0,0.0
3212,911539676707721216,Els pas de zebra es converteixen en murals destelades gegants a diferents poblacions catalanes Referendum Votarem ,90276737,European Union,0.0,0.0
3213,911539679048163328,The UK is going to be next door to the largest trading block in the world that they Left No wonder theyre stalling brexit,26348870,Unknown,0.0,0.0
3214,911539678934962177,RT  I felt much more at home in the EU than in the Hate Britain that has been created since the referendum ,19096369,European Union,-0.15000000000000002,0.7
3215,911539687449415680,RT  Speak for yourself May millions of us feel at home in the EU Its the extremists on the leftright who dont Brexit,906944932312580096,United States,0.0,0.0
3216,911539688225296384,RT  nuclearwar war USA America US France London UK UN EU Europe Israel Australia   ,892071500,Unknown,0.0,0.0
3217,911539691538849792,RT  Brexit  When should the UK leave Please vote and RT ,94217667,United Kingdom,0.0,0.0
3218,911539693430493185,ICYMI well worth reading by Aidan McQuade ,720975284,European Union,0.3,0.1
3219,911539693245882369,MAIDEN MARC ASSOC LTD Graduates needed for International Headhunting and Recruitment Role  50000 OTE  europe ,4548100754,Unknown,0.0,0.0
3220,911539696467152897,REDTUSK Graduate Executive Recruitment Consultant  Work with FTSE 100 Clients  europe hiring tweetmyjobs HR ,4548100754,Unknown,0.0,0.0
3221,911539697880616960,RT  BRITIN  QaFReunionour always long  GIF  ,2803429005,European Union,-0.05,0.4
3222,911539698706862080,RT  The  reports Number 10 invited European politicians of rank to Mays Florence speech but they all declined ,250834483,United Kingdom,-0.4,0.45
3223,911539700040474625,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,832082394165370881,Unknown,0.5,0.6
3224,911539701877702656,RT  David Davis negotiating brexit ,2768751556,Unknown,0.0,0.0
3225,911539704004308993,RT  Golf Pros Yoga mental aid mastering Mental Game on ampamp off course Book Play Better Golf WYoga Amazon ,401957053,United States,-0.025000000000000022,0.325
3226,911539703857516544,Topical as ever cartoon from Mattuber brexit and TheresaMay all in one ,2192892955,Unknown,0.0,0.05
3227,911539705174519808,Jacob ReesMogg MP with Mayfair townhouseestate in Somerset urging May to commit hard brexit suicide forgets not ,518615888,United States,-0.2916666666666667,0.5416666666666666
3228,911539708240580608,RT  USA America US France London UK UN EU Europe Israel Australia    it ,892071500,Unknown,0.0,0.0
3229,911539711017185281,UPDATE a guide to conference motions on Brexit at Lab17 what is compositing Essential reading 4 delegates ,891336063557525504,United Kingdom,0.0,0.3
3230,911539713986752512,RT  your first BRITIN QAF QAFReunin ,2803429005,European Union,0.25,0.3333333333333333
3231,911539716230610944,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,883623074548957184,Unknown,0.5,0.6
3232,911539717660913665,RT  So presumably we will have to accept all new EU regulations that they introduce over the next four years,629115499,United Kingdom,0.06818181818181818,0.22727272727272727
3233,911539721318359040,RT Woolfe The Prime Minister should do whats right amp sensible for Brexit Walk awayDo you agree Then get this hashtag trendi,2554428824,United Kingdom,0.2857142857142857,0.5357142857142857
3234,911539723038068736,RT PerthRT Scotland in Europe Update 22nd September 2017  Referendum2018 ScotRef,219425028,United Kingdom,0.0,0.0
3235,911539723033825280,Robert Robert Robert  you voted to leave  you did not vote on the method the timescale or anything else  ,2365368334,Unknown,0.0,0.0
3236,911539724988411904,RT  Brexit is the tale of how an clique of the rich elite have ruthlessly whipped up fears about immigration to slash thei,886466906,European Union,-0.3125,0.875
3237,911539729660817409,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,864419836260106241,Unknown,0.5,0.6
3238,911539729799229445,Johnson We will succeed mightilyMay We will build a truly Global BritainGlobal trade MehBrexit ,827930317528891394,United Kingdom,0.0,0.0
3239,911539731850256384,Penelope Swell Chaser  Surf Forecast Mediterranean  NE Atlantic  europe Surf,3372303737,Unknown,0.0,0.0
3240,911539732047433728,Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU and walk away,2311561,Unknown,0.25,0.7875
3241,911539733301534721,Sorry Tee May but you dont speak for me Keep us in the European Union Brexit EU ,20038049,United Kingdom,-0.25,0.5
3242,911539734224175104,People are watchingEurope roadtrip silhouette perspective incredible insideroad longdistance c ,244584391,Colombia,0.9,0.9
3243,911539739186028544,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889750157775880192,Unknown,0.5,0.6
3244,911539743397163008,RT  Expect Theresa May to announce an allout war on racism and discrimination any day now to distract attention from her,881431545713754112,Unknown,0.0,0.0
3245,911539744907161600,RT  brokentogether ChillingScotRef Heartwarming chance ,4745204123,United Kingdom,0.0,0.0
3246,911539749185359873, Will the UK be able to participate post Brexit without New agreements being signed,19037388,Unknown,0.3181818181818182,0.5397727272727273
3247,911539749302697984,RT tve UE asegura que no abrir negociaciones con Reino Unido hasta que no vea progresos en el Brexit aunque ha agradecid ,391367482,Unknown,0.0,0.0
3248,911539753354489857,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889786535830102016,Unknown,0.5,0.6
3249,911539754906341377,RT  Asia Europe Israel Australia    ,892071500,Unknown,0.0,0.0
3250,911539755279638528,Primero fueron las mentiras para el Referndum luego descubrir las mentiras conocer la deuda y pedir  una prrroga de 2 aos Brexit,758983231,Unknown,0.0,0.0
3251,911539757309661189,May fails to demonstrate any grasp of reality as she blunders through Brexit negotiations UK in a condition of terminal economic decline,306159147,United Kingdom,-0.15,0.25
3252,911539758228058112,RT  We were fully at home until some lying fantatists sought to dispossess us They wont succeed the truth will win o ,2386229700,Australia,0.8,0.4
3253,911539758601564160,New thread  florencespeech Brexit StopBrexit ,780840449963532288,United States,0.13636363636363635,0.45454545454545453
3254,911539761348669440,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,831782965231415296,Unknown,0.5,0.6
3255,911539763261378560,Independence first then people can decide ,248380098,United Kingdom,0.25,0.3333333333333333
3256,911539764746231814,Weed a little bit with laughter at s description of Brexit as an underwhelming Christmas theme park ,26872414,United Kingdom,-0.1875,0.5
3257,911539766046359553,Britain wants better trade deals with the world Which is why we will copy and paste all EU deals we already hav ,122448174,United States,0.35,0.3
3258,911539767032057856,RT  Anyone remember me wasnt it a great idea to allow the morons of this country a vote on brexit ,466146768,United Kingdom,0.0,0.875
3259,911539768558800897,RT  Explained KRGs expectation from intl community ampneighbors amp need for serious dialogue post Referendum in interv ,2869229442,Iraq,-0.3333333333333333,0.6666666666666666
3260,911539773898215425,RT  Brexit ,3195952876,United Kingdom,0.0,0.0
3261,911539774145667072,RT  Nigel Farage1 Million Followers amp countingCONGRATULATIONSKeep following amp listening to THE protector of OUR ,3344413384,United Kingdom,0.0,0.1
3262,911539777496809473,More sausage in sausage roll If theyd told me that at the start I wouldve campaigned for Leave YouHadMeAtSausage Brexit,64692803,United Kingdom,0.5,0.5
3263,911539787286368256,RT  Russia war USA America US France UK UN EU Europe Israel Australia   ,892071500,Unknown,0.0,0.0
3264,911539787336646658,RT TheStephenRalph New thread  florencespeech Brexit StopBrexit ,780840449963532288,United States,0.13636363636363635,0.45454545454545453
3265,911539789618348032,RT UKIPNFKN Join the StopBrexitMarch in Manchester on Sunday 1st October 2017Brexit StopBrexit ,780840449963532288,United States,0.0,0.0
3266,911539790893453312,RT  says the wanker whos a lifelong EU sceptic voted Remain amp removes women who speak out against child rape Twathttps,831429116045979648,Unknown,-0.1,0.6
3267,911539791447150592,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,888705175673741312,Unknown,0.5,0.6
3268,911539791870746624,RT PerthRT Scotland in Europe Update 22nd September 2017  Referendum2018 ScotRef,48821194,United States,0.0,0.0
3269,911539793842049025,RT  Vince you will never be prime minister of this great country   VinceCable scolded for antiBrexit campaigning h,2982520833,United Kingdom,0.8,0.75
3270,911539797893668864,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,831831044563165186,Unknown,0.5,0.6
3271,911539798527107073,RT  A special production from our COWARD government  coming to a town near you SELLOUT Florence Brexit BBC ,2739348212,Unknown,0.2285714285714286,0.4857142857142857
3272,911539800213213184,RT  Brexit ,2396286874,Unknown,0.0,0.0
3273,911539802021011456,RT  Myanmar Rohingya USA America US UK UN EU Europe Israel Australia    ,892071500,Unknown,0.0,0.0
3274,911539802151047168,RT des Brexit We need strong politicians more the ever To sort out Brexit Who have we got Thersa May Jeremy Corbyn ,179598231,United Kingdom,0.4666666666666667,0.6166666666666667
3275,911539803187007488,RT  We were fully at home until some lying fantatists sought to dispossess us They wont succeed the truth will win o ,1863398822,Norway,0.8,0.4
3276,911539803434438657,RT  La dette britannique dgrade de Aa1  Aa2 par Moodys qui pronostique lrosion probable de lconomie Quel succs ce B,452277424,Unknown,0.0,0.0
3277,911539810145325056,RT CornishSkipper Spot on from Hugo Dixon A remain 7 point plan in just 6 minutes watch  stopbrexit ,780840449963532288,United States,0.0,0.0
3278,911539815144968192,RT EU She must be speaking personally shes certainly not speaking for me ,47950514,Unknown,-0.05357142857142857,0.4357142857142857
3279,911539817816772610,RT  Tourists measured in visitor nights across EU Alpine region very popular Source  ,3347198026,European Union,0.78,1.0
3280,911539817728618496,the boor balestinians the EU and the BDS Should born another La Fontaine to write some new stories on this ,23078984,Israel,0.13636363636363635,0.45454545454545453
3281,911539820240896001,RT  HurricaneMaria Hurricane PuertoRico USA America US Europe Australia    ,892071500,Unknown,0.0,0.0
3282,911539821205651456,RT  Brexiters  Dont blame the EU Blame yourself You voted for itBrexit,800307037716369408,Unknown,0.0,0.0
3283,911539821855645696,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,884313119429804032,Unknown,0.5,0.6
3284,911539827518078976, ,12191,European Union,0.0,0.0
3285,911539828923273216,Brexit will be a disaster no matter what plan they follow ,336167744,Unknown,0.0,0.0
3286,911539829581733888,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,883603965589413888,Unknown,0.5,0.6
3287,911539832836509696,RT  The  reports Number 10 invited European politicians of rank to Mays Florence speech but they all declined ,334696744,United Kingdom,-0.4,0.45
3288,911539835567050753,RT  Posen els mossos a les ordres del ministeri de linterior referendum llibertat holadictadura ,31538288,Antarctica,0.0,0.0
3289,911539836464586752,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,888710133185781760,Unknown,0.5,0.6
3290,911539836078755846,RT  Difficult to argue against Brexit Brexitbetrayal BrexitShambles ,2837207769,United Kingdom,-0.5,1.0
3291,911539836284276737,RT  Most Europeans love to see Florence in May I am not so sure about the other way around brexit,844058359,United Kingdom,0.34375,0.5909722222222222
3292,911539856425275392,  Everyone has the right to make a choice a referendum gives them just that Its called ,738806254148177920,Unknown,0.2857142857142857,0.5357142857142857
3293,911539858711117824,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,821223556134486016,Unknown,0.5,0.6
3294,911539860980322305,RT  die Menschen begreifen dass PolitikerLobbysten mit dem Konstrukt uro und EU die Sklaverei 20 in einem Faschis ,2761959201,European Union,0.0,0.0
3295,911539868433567744,RT  Reputation of UK is trashed worldwide Brexit is a catastrophic tragedy and florencespeech today proves it,357545827,Unknown,0.3,0.0
3296,911539874184007680,RT  Also around 49 million Brits in the UK who voted Remain or were unable to vote under 18s unrepresented amp being t ,130847120,United Kingdom,-0.5,0.5
3297,911539874250973185,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,19830783,United Kingdom,0.25,0.7875
3298,911539874901217280,RT  Tory councillor who called Sturgeon a drooling hag is struck off indyref2 ,723827253424066560,Unknown,0.0,0.0
3299,911539874385285120,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,831753481774047232,Unknown,0.5,0.6
3300,911539876226588672,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,68350943,Switzerland,0.25,0.7875
3301,911539877275144197,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,107842391,Switzerland,0.25,0.7875
3302,911539878000775168,RT  SouthernCameroonians today informed   UNGA UNGA2017  that were fullydemanding ,826898992772550658,Unknown,0.0,0.0
3303,911539878487261186,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,30199864,Unknown,0.25,0.7875
3304,911539879636594689,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,103378433,Switzerland,0.25,0.7875
3305,911539881075240960,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,27036811,Unknown,0.25,0.7875
3306,911539882417418245,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,2814761729,United Kingdom,0.25,0.7875
3307,911539887450546177,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,2821135623,United Kingdom,0.25,0.7875
3308,911539888863854592,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,883628866585088000,Unknown,0.5,0.6
3309,911539889379921920,Now that the 48 are 52 amp the 52 are 48 Brexit is going to get even more complicated,21327962,United Kingdom,0.0,0.75
3310,911539889472249856,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,3313010039,United Kingdom,0.25,0.7875
3311,911539891279933440,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,749981613593853956,United Kingdom,0.25,0.7875
3312,911539892563447808,RT  Congratulations  Outstanding FlorenceSpeech article on Brexit  What if there is a cunning plan to box the EU a,19833463,United Kingdom,0.25,0.7875
3313,911539892525690881,UKs May sets out transition plan in bid to unlock Brexit talks ,2914144864,United States,0.0,0.0
3314,911539900813586432,Golf Pros Yoga mental aid mastering Mental Game on ampamp off course Book Play Better Golf WYoga Amazon  eu uk,69484146,United States,-0.025000000000000022,0.325
3315,911539902633869312,UKs credit rating is lowered welcome to brexit Britain where the world is lowering its trust in our economy ,1912039406,United States,0.8,0.9
3316,911539903493787649,RT  Posen els mossos a les ordres del ministeri de linterior referendum llibertat holadictadura ,803941422911123456,European Union,0.0,0.0
3317,911539901354651649,           Newsgr news eu ,840533427740909568,United Kingdom,0.0,0.0
3318,911539911878115328,RT  In the past couple of weeks Ive converted 3 staunch Slab no voters to Yes One cited Sarwar as their reason the other,150661180,Unknown,-0.1875,0.3125
3319,911539911899086848,RT  With all eyes on Brexit worth remembering HO considers Afghanistan safe country been deporting 100s of asylum ,889134261307158528,Unknown,0.4,0.3
3320,911539916126990336,Brexit Secretary  on Article 50   brexit daviddavis parliament article50 uk mp,785568695682789376,United Kingdom,0.0,0.0
3321,911539919839006720,RT  ICYMI well worth reading by Aidan McQuade ,280459733,United Kingdom,0.3,0.1
3322,911539921353084929,RT  We were fully at home until some lying fantatists sought to dispossess us They wont succeed the truth will win o ,781023680,United Kingdom,0.8,0.4
3323,911539923811028992,RT  If you voted for brexit sign this and remind may  your vote wont be ignored ,19529794,Unknown,0.0,0.0
3324,911539924335255552,RT  thereisnomoneytheresamay forks out billions for EU pensions while UK 50s women denied 7K a year for 6 years ,882668855042199552,Unknown,0.0,0.0
3325,911539924909920256,RT  Er Brexit isnt getting ANY better guys Since 52 now want to Remain can we stop pissing about and get back to ,357545827,Unknown,0.25,0.25
3326,911539925383811072,How to Pronounce Madumb RT  remain soreness clamber oncloudnine delighted sane acrimony ,727923592634109953,Unknown,0.7,0.7
3327,911539925044035589,This is why Boris and Hard Brexit MPs dont care about Theresa Mays surrender to Philip Hammond There will be ,35585695,United Kingdom,-0.2916666666666667,0.5416666666666666
3328,911539929645240320,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,864315512511012866,Unknown,0.5,0.6
3329,911539931733995522,RT  Already signedplease RT ,2205666586,United Kingdom,0.0,0.0
3330,911539932744835072,RT   Ple suport de 129 batlles CatNordOccitnia als alcaldes de Catalunya sud i defensa de la celebraci ,203824276,European Union,0.0,0.0
3331,911539933315260417,RT  Jacob ReesMogg MP with Mayfair townhouseestate in Somerset urging May to commit hard brexit suicide forgets not ,3300972297,European Union,-0.2916666666666667,0.5416666666666666
3332,911539933793460227, Personally expect Tories to spiltschism over brexit for instance Ireland where hard choices not bein ,871892486,Unknown,-0.14583333333333334,0.4208333333333333
3333,911539935609462785,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889781030743232512,Unknown,0.5,0.6
3334,911539936507002880,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,889820206830198785,Unknown,0.5,0.6
3335,911539936557502464,RT  May offers cash for Single Market access  advertises for German support while back in Blighty ethnic profiling booms ,81104565,United Kingdom,0.007142857142857145,0.05357142857142857
3336,911539937169825793,RT  Brexit  When should the UK leave Please vote and RT ,196538976,United States,0.0,0.0
3337,911539939896111104,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,882543447957061632,Unknown,0.5,0.6
3338,911539940428742656,RT  Aquest vdeo cal viralitzarlo Empoderament elevat al cub VOTAREM Libre referendum 1O ,909427444150661120,Unknown,0.0,0.0
3339,911539944296009728,RT  Els pas de zebra es converteixen en murals destelades gegants a diferents poblacions catalanes Referendum Votarem http,417770667,European Union,0.0,0.0
3340,911539944233095169,RT  Katalonien die Brger verteidigen friedlich die Institutionen des Landes gegen paramilitrische Polizei ,549341159,European Union,0.0,0.0
3341,911539945894014976,RT  In Barcelona a quiet political showdown  via  EUpol ,170270479,European Union,0.0,0.21666666666666667
3342,911539946191675392,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,883255729351573508,Unknown,0.5,0.6
3343,911539950343950336,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,844101722402250752,Unknown,0.5,0.6
3344,911539955255660544,RT  Asia Europe Israel Australia    ,1447421503,Unknown,0.0,0.0
3345,911539959420657664,RT  Brexit  When should the UK leave Please vote and RT ,3496509013,United Kingdom,0.0,0.0
3347,911539962474057728,BrexitMoodys downgrades UKs rating on Brexit and growth fears  Reuters ,19741512,Unknown,0.0,0.0
3348,911539964155965440,RT  Brexit ,90220498,United Kingdom,0.0,0.0
3349,911539966026633216, TheEU I was in Greece 2 weeks ago Tourism  is booming  Travel there amp see by yourself ,507924981,European Union,0.0,0.0
3350,911539967809277953,RT  Any deal with Islamists terrorists in Tehran is illegalIf EU politicians love islamists invite them to Europe Iran i,831724408485974016,Unknown,0.5,0.6
3351,911539976327790592,TURKEY  Iraqiarmychiefofstaff arrives to AnkaraTelegram   ,3151729419,Unknown,0.0,0.0
3352,911539978303307776,Ara tamb volen intervenir  i desprs qu ms Catalonia Referendum  ,319839524,United States,0.0,0.0
